state,district,block,panchayat,sa_start_date,sa_end_date,gram_sabha_date,public_hearing_date,sa_period_from,sa_period_to,wage_exp,material_exp,total_exp,wage_given,material_given,total_given,total_works,total_households,works_verified,households_verified,gram_sabha_participants,printing_expense,videography_expense,tea_expense,vrp_training_expense,vrp_travel_expense,photocopying_expense,other_expense,vrp_honorarium_expense,stationary_expense,publicity_expense,mic_expense,photography_expense,shamiana_expense,total_expense,job_cards_with_people,job_cards_updated,job_cards_renewed,demand_registration_process,unmet_demand,payment_agency_problems,source_file,original_word,transliteration
RAJASTHAN,ALWAR,RAJGARH,राज‍ौरगढ,03/01/2024,07/01/2024,08/01/2024,08/01/2024,01/04/2022,31/03/2023,3567482.0,61237.2,3628719.2,0.0,0.0,0.0,55.0,397.0,50.0,300.0,350.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,400.0,Between 25% and 50%,Yes,Yes,Mostly,"Yes, Huge Demand",No,27_2706_2706009_2706009296_2022-2023_1_8_2024_12_00_00_AM_0.html.gz,राज‍ौरगढ,rajaurgadh
RAJASTHAN,ALWAR,MALAKHEDA,परसा का बास,19/01/2023,24/01/2023,25/01/2023,25/01/2023,01/04/2020,31/03/2022,2017405.0,0.0,2017405.0,0.0,0.0,0.0,34.0,257.0,10.0,79.0,380.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16000.0,0.0,0.0,0.0,0.0,0.0,16000.0,Greater than 75%,Yes,Yes,Yes,"No, people get work when they want it",No,27_2706_2706015_2706014472_2021-2022_1_25_2023_12_00_00_AM_0.html.gz,परसा का बास,parsa ka bas
RAJASTHAN,BANSWARA,KUSHALGARH,चरकनी,17/08/2023,22/08/2023,23/08/2023,23/08/2023,01/04/2022,31/03/2023,8541220.0,3780806.5,12322026.5,8541220.0,3780806.5,12322026.5,312.0,1130.0,45.0,40.0,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Greater than 75%,Yes,Yes,Mostly,"No, people get work when they want it",No,27_2728_2728008_2728008304_2022-2023_8_23_2023_12_00_00_AM_0.html.gz,चरकनी,charkani
RAJASTHAN,AJMER,AJMER RURAL,भावता,04/10/2024,08/10/2024,09/10/2024,09/10/2024,01/04/2023,31/03/2024,7170556.0,6151302.52,13321858.52,7170556.0,6151302.52,13321858.52,82.0,579.0,45.0,289.0,248.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8100.0,0.0,0.0,0.0,0.0,0.0,8100.0,Greater than 75%,Yes,Yes,Yes,"No, people get work when they want it",No,27_2721_2721010_2721006181_2023-2024_10_9_2024_12_00_00_AM_0.html.gz,भावता,bhavata
RAJASTHAN,AJMER,AJMER RURAL,डूमाडा,17/08/2023,22/08/2023,23/08/2023,23/08/2023,01/04/2022,31/03/2023,24649743.0,9201524.79,33851267.79,23215116.0,4849061.0,28064177.0,174.0,1814.0,174.0,1814.0,460.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11900.0,0.0,0.0,0.0,0.0,0.0,11900.0,Greater than 75%,No,No,Yes,"No, people get work when they want it",No,27_2721_2721010_2721006193_2022-2023_8_23_2023_12_00_00_AM_0.html.gz,डूमाडा,doomada
RAJASTHAN,BARAN,CHHIPABARAUD,काल्पाजागीर,11/09/2023,16/09/2023,17/09/2023,17/09/2023,01/10/2022,31/03/2023,11408609.0,10412081.56,21820690.56,0.0,0.0,0.0,455.0,1190.0,0.0,0.0,0.0,0.0,0.0,350.0,0.0,0.0,300.0,0.0,10000.0,150.0,0.0,0.0,0.0,0.0,10800.0,Greater than 75%,Yes,Yes,Yes,"Yes, Some Demand",No,27_2731_2731007_2731007191_2022-2023_9_17_2023_12_00_00_AM_0.html.gz,काल्पाजागीर,kalpajagir
RAJASTHAN,AJMER,PEESANGAN,बिडृक्च्यावास,19/06/2023,25/06/2023,26/06/2023,26/06/2023,01/04/2022,31/03/2023,17941176.0,913828.9,18855004.9,17941176.0,913828.9,18855004.9,64.0,1431.0,64.0,1431.0,428.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4800.0,0.0,0.0,0.0,0.0,0.0,4800.0,Greater than 75%,Yes,Yes,Yes,"No, people get work when they want it",No,27_2721_2721006_2721006176_2022-2023_6_26_2023_12_00_00_AM_0.html.gz,बिडृक्च्यावास,bidrikchyavas
RAJASTHAN,ALWAR,NEEMRANA,जोनायचा खुर्द,03/01/2025,06/01/2025,07/01/2025,07/01/2025,01/04/2024,30/09/2024,415624.0,0.0,415624.0,415624.0,0.0,415624.0,11.0,35.0,10.0,30.0,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7200.0,0.0,0.0,0.0,0.0,0.0,7200.0,Between 50% and 75%,Yes,Yes,Mostly,"Yes, Some Demand",No,27_2706_2706008_2706008256_2024-2025_1_7_2025_12_00_00_AM_0.html.gz,जोनायचा खुर्द,jonaycha khurd
RAJASTHAN,BANSWARA,ANANDPURI,सुन्द्राव,22/09/2024,27/09/2024,28/09/2024,28/09/2024,01/04/2023,31/03/2024,22374092.0,1742855.0,24116947.0,22374092.0,1742855.0,24116947.0,468.0,1754.0,12.0,0.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Between 50% and 75%,No,No,Some,"Yes, Some Demand",No,27_2728_2728005_2728005223_2023-2024_9_28_2024_12_00_00_AM_0.html.gz,सुन्द्राव,sundrav
RAJASTHAN,AJMER,SAWAR,टांकावास,03/01/2024,07/01/2024,08/01/2024,08/01/2024,01/04/2022,31/03/2023,13582448.0,4729610.61,18312058.61,13582448.0,4729610.61,18312058.61,91.0,916.0,91.0,916.0,0.0,0.0,0.0,0.0,0.0,2000.0,0.0,0.0,14000.0,500.0,0.0,0.0,0.0,0.0,16500.0,Greater than 75%,Yes,Yes,Mostly,"No, people get work when they want it",No,27_2721_2721011_2721004118_2022-2023_1_8_2024_12_00_00_AM_0.html.gz,टांकावास,tankavas
RAJASTHAN,AJMER,SAWAR,मेहरुकला,11/09/2023,16/09/2023,17/09/2023,17/09/2023,01/04/2022,31/03/2023,25782927.8,3900189.45,29683117.25,0.0,0.0,0.0,170.0,1667.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14000.0,0.0,0.0,0.0,0.0,0.0,14000.0,Greater than 75%,Yes,Yes,Yes,"Yes, Some Demand",No,27_2721_2721011_2721004111_2022-2023_9_17_2023_12_00_00_AM_0.html.gz,मेहरुकला,mehrukal
RAJASTHAN,AJMER,AJMER RURAL,बीर,12/04/2022,20/04/2022,21/04/2022,21/04/2022,01/04/2020,31/03/2021,19388761.0,3570489.98,22959250.98,19388761.0,3570489.98,22959250.98,55.0,1823.0,14.0,1823.0,428.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,10200.0,0.0,0.0,0.0,0.0,0.0,10700.0,Greater than 75%,No,No,Yes,"No, people get work when they want it",No,27_2721_2721010_2721008212_2020-2021_4_21_2022_12_00_00_AM_0.html.gz,बीर,beer
RAJASTHAN,BANSWARA,BANSWARA,सियापुर,10/03/2023,15/03/2023,16/03/2023,16/03/2023,01/04/2020,31/03/2021,8940764.0,0.0,8940764.0,0.0,0.0,0.0,389.0,1180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Greater than 75%,Yes,Yes,Yes,"Yes, Some Demand",No,27_2728_2728004_2728004189_2020-2021_3_16_2023_12_00_00_AM_0.html.gz,सियापुर,siyapur
RAJASTHAN,BARAN,KISHANGANJ,पचलावड़ा,25/08/2019,29/08/2019,29/08/2019,01/04/2020,01/10/2018,31/03/2019,1259960.0,470410.56,1730370.56,1259960.0,470410.0,1730370.0,17.0,189.0,3.0,5.0,0.0,0.0,0.0,430.0,150.0,0.0,170.0,0.0,7250.0,0.0,0.0,0.0,0.0,0.0,8000.0,Greater than 75%,Yes,Yes,Yes,"No, people get work when they want it",No Problems,27_2731_2731004_2731004132_2018-2019_8_29_2019_12_00_00_AM_0.html.gz,पचलावड़ा,pachlāvṛā
RAJASTHAN,BANSWARA,Talwaraa,बडगांव,01/09/2019,05/09/2019,05/09/2019,05/09/2019,01/10/2018,31/03/2019,792005.0,255763.1,1047768.1,0.0,0.0,0.0,51.0,496.0,0.0,0.0,145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Greater than 75%,Yes,Yes,Mostly,"Yes, Some Demand",No,27_2728_2728012_2728004146_2018-2019_9_5_2019_12_00_00_AM_0.html.gz,बडगांव,badganv
RAJASTHAN,BARAN,CHHABARA,गोडियामेहर,18/08/2019,22/08/2019,22/08/2019,22/08/2019,01/10/2018,31/03/2019,1253739.0,49961.0,1303700.0,1253739.0,49961.0,1303700.0,23.0,192.0,23.0,192.0,380.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,1125.0,0.0,0.0,0.0,0.0,0.0,2125.0,Greater than 75%,Yes,Yes,Yes,"No, people get work when they want it",No,27_2731_2731006_2731006184_2018-2019_8_22_2019_12_00_00_AM_0.html.gz,गोडियामेहर,godiamehar
RAJASTHAN,BARAN,ATRU,गोरधनपुरा,22/09/2024,27/09/2024,28/09/2024,28/09/2024,01/04/2023,31/03/2024,1635386.0,0.0,1635386.0,0.0,0.0,0.0,36.0,227.0,5.0,0.0,544.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,300.0,Greater than 75%,Yes,Yes,Mostly,"Yes, Some Demand",No,27_2731_2731003_2731003099_2023-2024_9_28_2024_12_00_00_AM_0.html.gz,गोरधनपुरा,goradhanpura
RAJASTHAN,BARMER,BARMER,जसाई,19/01/2023,24/01/2023,25/01/2023,25/01/2023,01/04/2020,31/03/2022,66818023.0,30555799.67,97373822.67,66818020.0,30555781.0,97373801.0,1200.0,4524.0,1050.0,3500.0,550.0,200.0,200.0,500.0,0.0,0.0,100.0,0.0,16000.0,100.0,0.0,0.0,0.0,0.0,17100.0,Greater than 75%,Yes,Yes,Yes,"No, people get work when they want it",No,27_2717_2717002_2717002096_2021-2022_1_25_2023_12_00_00_AM_0.html.gz,जसाई,jasai
RAJASTHAN,AJMER,SHREENAGAR,ढाल,27/06/2024,02/07/2024,02/07/2024,02/07/2024,01/04/2023,31/03/2024,14197226.0,10897095.31,25094321.31,14197226.0,10897095.0,25094321.0,64.0,1052.0,40.0,200.0,650.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,8400.0,0.0,0.0,0.0,0.0,0.0,8900.0,Greater than 75%,Yes,Yes,Mostly,"No, people get work when they want it",No,27_2721_2721008_2721008210_2021-2022_7_2_2024_12_00_00_AM_0.html.gz,ढाल,dhaal
RAJASTHAN,BARMER,SHEO,काश्मीर,01/03/2024,04/03/2024,05/03/2024,07/03/2024,01/04/2022,31/03/2023,2284479.0,300723.27,2585202.27,2284479.0,300723.27,2585202.27,188.0,167.0,125.0,135.0,310.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,4200.0,50.0,0.0,0.0,0.0,0.0,4450.0,Greater than 75%,Yes,Yes,Yes,"No, people get work when they want it",No,27_2717_2717007_2717007309_2022-2023_3_5_2024_12_00_00_AM_0.html.gz,काश्मीर,kashmir
RAJASTHAN,ALWAR,NEEMRANA,शहाजहापुर,03/01/2025,06/01/2025,07/01/2025,07/01/2025,01/04/2024,30/09/2024,569108.0,0.0,569108.0,0.0,0.0,0.0,17.0,48.0,17.0,48.0,273.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,450.0,Between 50% and 75%,Yes,Yes,Mostly,"Yes, Some Demand",No,27_2706_2706011_2706008274_2024-2025_1_7_2025_12_00_00_AM_0.html.gz,शहाजहापुर,shahjehapur
RAJASTHAN,BANSWARA,BANSWARA,वीरपुर,08/03/2020,12/03/2020,12/03/2020,12/03/2020,01/04/2019,30/09/2019,10010170.0,5717162.4,15727332.4,0.0,0.0,0.0,363.0,1029.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Between 50% and 75%,Yes,Yes,Yes,"Yes, Some Demand",No,27_2728_2728004_2728004199_2019-2020_3_12_2020_12_00_00_AM_0.html.gz,वीरपुर,veerapur
RAJASTHAN,BANSWARA,SAJJANGARH,रोहनिया लक्ष्मणसिंह,19/02/2024,24/02/2024,25/02/2024,25/02/2024,01/04/2023,30/09/2023,4217100.0,2697376.09,6914476.09,4217100.0,0.0,4217100.0,92.0,759.0,34.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Between 25% and 50%,No,Yes,Some,"Yes, Some Demand",No,27_2728_2728007_2728007288_2023-2024_2_25_2024_12_00_00_AM_0.html.gz,रोहनिया लक्ष्मणसिंह,rohaniya laxmansingh
RAJASTHAN,BARMER,Kalyanpur,डोली कला,27/10/2024,29/10/2024,30/10/2024,20/11/2024,01/04/2023,31/03/2024,9684905.0,4765456.52,14450361.52,9684905.0,4765456.52,14450361.52,73.0,732.0,38.0,212.0,145.0,0.0,0.0,550.0,0.0,0.0,750.0,0.0,5600.0,600.0,0.0,0.0,0.0,0.0,7500.0,Greater than 75%,Yes,Yes,Mostly,"Yes, Some Demand",No,27_2717_2717018_2717001037_2023-2024_10_30_2024_12_00_00_AM_0.html.gz,डोली कला,doli kala
RAJASTHAN,AJMER,BHINAY,बांदनवाडा,24/05/2023,30/05/2023,31/05/2023,31/05/2023,01/04/2022,31/03/2023,9011222.0,225744.69,9236966.69,9011222.0,225744.69,9236966.69,73.0,869.0,73.0,869.0,650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16000.0,0.0,0.0,0.0,0.0,0.0,16000.0,Greater than 75%,Yes,Yes,Yes,"Yes, Some Demand",No,27_2721_2721002_2721002036_2022-2023_5_31_2023_12_00_00_AM_0.html.gz,बांदनवाडा,bandanwada
RAJASTHAN,BANSWARA,SAJJANGARH,महुड़ी,04/09/2019,12/09/2019,12/09/2019,25/09/2019,01/10/2018,31/03/2019,4591668.0,0.0,4591668.0,4591668.0,0.0,4591668.0,379.0,1090.0,37.0,180.0,202.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Between 50% and 75%,Yes,Yes,Yes,"Yes, Some Demand",No,27_2728_2728007_2728007283_2018-2019_9_12_2019_12_00_00_AM_0.html.gz,महुड़ी,mahudi
RAJASTHAN,BANSWARA,SAJJANGARH,टाण्ड़ा रत्ना,20/03/2023,25/03/2023,26/03/2023,26/03/2023,01/04/2020,31/03/2022,19406589.0,8650215.89,28056804.89,0.0,0.0,0.0,482.0,1915.0,482.0,1915.0,102.0,0.0,0.0,0.0,0.0,50.0,0.0,150.0,50.0,50.0,0.0,0.0,0.0,0.0,300.0,Between 50% and 75%,Yes,Yes,Mostly,"Yes, Some Demand",No,27_2728_2728007_2728007295_2021-2022_3_26_2023_12_00_00_AM_0.html.gz,टाण्ड़ा रत्ना,tanda ratna
RAJASTHAN,BANSWARA,KUSHALGARH,बड़वास छोटी,24/05/2023,30/05/2023,31/05/2023,31/05/2023,01/04/2022,31/03/2023,5986855.0,2035922.59,8022777.59,5986855.0,2035922.59,8022777.59,191.0,644.0,50.0,225.0,352.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Greater than 75%,Yes,Yes,Mostly,"No, people get work when they want it",No,27_2728_2728008_2728008299_2022-2023_5_31_2023_12_00_00_AM_0.html.gz,बड़वास छोटी,badvas chhoti
RAJASTHAN,BARAN,ATRU,जीरोद,06/01/2023,11/01/2023,12/01/2023,12/01/2023,01/04/2021,31/03/2022,3389265.0,1452450.57,4841715.57,3389265.0,1452450.57,4841715.57,44.0,396.0,22.0,175.0,272.0,0.0,100.0,100.0,1000.0,0.0,0.0,0.0,7500.0,0.0,0.0,0.0,0.0,0.0,8700.0,Greater than 75%,Yes,Yes,Yes,"No, people get work when they want it",No,27_2731_2731003_2731003093_2021-2022_1_12_2023_12_00_00_AM_0.html.gz,जीरोद,jirod
RAJASTHAN,BARMER,BAITU,माडपुरा बरवाला,25/08/2019,29/08/2019,29/08/2019,29/08/2019,01/10/2018,31/03/2019,5323104.0,1545120.43,6868224.43,5323104.0,1545120.43,6868224.43,153.0,840.0,90.0,356.0,687.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Greater than 75%,Yes,Yes,Yes,"Yes, Some Demand",No,27_2717_2717003_2717003126_2018-2019_8_29_2019_12_00_00_AM_0.html.gz,माडपुरा बरवाला,maadpura barwala
RAJASTHAN,BARMER,SINDHARI,जूना मीठा खेड़ा,17/08/2023,22/08/2023,23/08/2023,24/08/2023,01/04/2022,31/03/2023,12120022.0,5855358.75,17975380.75,12120022.0,5855358.0,17975380.0,161.0,698.0,46.0,19.0,146.0,100.0,100.0,0.0,14000.0,100.0,200.0,0.0,200.0,200.0,0.0,200.0,0.0,0.0,15100.0,Greater than 75%,Yes,Yes,Yes,"No, people get work when they want it",No,27_2717_2717006_2717006288_2022-2023_8_23_2023_12_00_00_AM_0.html.gz,जूना मीठा खेड़ा,juna mitha kheda
RAJASTHAN,AJMER,ARAI,भगवन्तपुरा,03/01/2024,07/01/2024,08/01/2024,08/01/2024,01/04/2022,31/03/2023,9439649.0,993540.3,10433189.3,85.83,16.7,102.53,128.0,979.0,67.0,521.0,352.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16000.0,0.0,0.0,0.0,0.0,0.0,16000.0,Between 50% and 75%,Yes,Yes,Mostly,"Yes, Some Demand",No,27_2721_2721001_2721002047_2022-2023_1_8_2024_12_00_00_AM_0.html.gz,भगवन्तपुरा,bhagwantapura
RAJASTHAN,BANSWARA,GHATOL,बामन पाड़ा,27/06/2024,01/07/2024,02/07/2024,02/07/2024,01/04/2023,31/03/2024,14349218.0,7125692.21,21474910.21,14349218.0,7125692.21,21474910.21,134.0,1171.0,80.0,700.0,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Between 50% and 75%,No,No,Mostly,"Yes, Huge Demand",No,27_2728_2728001_2728001005_2023-2024_7_2_2024_12_00_00_AM_0.html.gz,बामन पाड़ा,baman para
RAJASTHAN,BANSWARA,Gagartalai,खुंटा गलिया,06/02/2023,12/02/2023,13/02/2023,16/02/2023,01/04/2020,31/03/2022,13821177.0,3064768.41,16885945.41,0.0,0.0,0.0,475.0,1834.0,475.0,1834.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Greater than 75%,Yes,Yes,Yes,"Yes, Some Demand",No,27_2728_2728010_2728006245_2021-2022_2_13_2023_12_00_00_AM_0.html.gz,खुंटा गलिया,khunta galiya
RAJASTHAN,BARMER,BARMER,सुरा चारणान,09/02/2024,14/02/2024,15/02/2024,15/02/2024,01/04/2022,31/03/2023,8733373.0,3594715.12,12328088.12,8733373.0,3594715.0,12328088.0,244.0,693.0,205.0,615.0,220.0,50.0,50.0,500.0,0.0,0.0,50.0,0.0,14000.0,50.0,0.0,0.0,0.0,0.0,14700.0,Greater than 75%,Yes,Yes,Yes,"No, people get work when they want it",No,27_2717_2717002_2717002083_2022-2023_2_15_2024_12_00_00_AM_0.html.gz,सुरा चारणान,sura charanan
RAJASTHAN,BARMER,Samdadi,खण्डप,10/03/2023,15/03/2023,16/03/2023,16/03/2023,01/04/2022,31/10/2022,1371932.0,901715.0,2273647.0,1371932.0,901715.0,2273647.0,95.0,413.0,38.0,42.0,74.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,10000.0,Greater than 75%,Yes,Yes,Yes,"Yes, Some Demand",No,27_2717_2717016_2717008343_2022-2023_3_16_2023_12_00_00_AM_0.html.gz,खण्डप,khandap
RAJASTHAN,BARAN,MANGROL,शाहपुरा,09/10/2023,27/12/2023,29/12/2023,29/12/2023,01/04/2022,31/03/2023,5236761.0,0.0,5236761.0,5236761.0,0.0,5236761.0,86.0,445.0,35.0,225.0,120.0,0.0,200.0,100.0,0.0,0.0,50.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,450.0,Greater than 75%,Yes,Yes,Yes,"No, people get work when they want it",No,27_2731_2731008_2731001001_2022-2023_12_29_2023_12_00_00_AM_0.html.gz,शाहपुरा,shahpura
RAJASTHAN,BARAN,KISHANGANJ,काकडदा,15/01/2025,18/01/2025,19/01/2025,19/01/2025,01/04/2024,30/09/2024,3861661.0,0.0,3861661.0,0.0,0.0,0.0,182.0,418.0,4.0,0.0,442.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,300.0,Between 50% and 75%,Yes,Yes,Mostly,"Yes, Some Demand",No,27_2731_2731004_2731004112_2024-2025_1_19_2025_12_00_00_AM_0.html.gz,काकडदा,kakadda
RAJASTHAN,BARAN,BARAN,फूसंरा,11/12/2023,16/12/2023,17/12/2023,17/12/2023,01/04/2022,31/03/2023,2912509.0,3715025.48,6627534.48,2912509.0,3715025.48,6627534.48,71.0,274.0,48.0,150.0,250.0,250.0,1000.0,3000.0,0.0,0.0,0.0,0.0,8000.0,0.0,0.0,0.0,0.0,0.0,12250.0,Greater than 75%,Yes,Yes,Yes,"No, people get work when they want it",No,27_2731_2731002_2731002063_2022-2023_12_17_2023_12_00_00_AM_0.html.gz,फूसंरा,phūsrā
RAJASTHAN,BARAN,CHHABARA,खाेपर,01/09/2019,05/09/2019,05/09/2019,05/09/2019,01/10/2018,31/03/2019,998987.0,0.0,998987.0,998987.0,0.0,998987.0,66.0,203.0,66.0,203.0,426.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,1125.0,0.0,0.0,0.0,0.0,0.0,2125.0,Greater than 75%,Yes,Yes,Yes,"No, people get work when they want it",No,27_2731_2731006_2731006160_2018-2019_9_5_2019_12_00_00_AM_0.html.gz,खाेपर,khoper
RAJASTHAN,BANSWARA,SAJJANGARH,मस्का कलन,06/02/2023,12/02/2023,13/02/2023,13/02/2023,01/04/2020,30/06/2021,17802322.0,4200555.51,22002877.51,0.0,0.0,0.0,736.0,2745.0,736.0,2745.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,50.0,50.0,0.0,0.0,0.0,0.0,300.0,Greater than 75%,Yes,Yes,Yes,"Yes, Some Demand",No,27_2728_2728007_2728007284_2021-2022_2_13_2023_12_00_00_AM_0.html.gz,मस्का कलन,maska kalan
RAJASTHAN,BANSWARA,GHATOL,रूपजी का खेड़ा,20/03/2023,25/03/2023,26/03/2023,26/03/2023,01/04/2020,31/03/2022,29200608.0,10886349.12,40086957.12,29200608.0,10886349.1,40086957.1,246.0,2610.0,246.0,2610.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,Greater than 75%,Yes,Yes,Yes,"Yes, Some Demand",No,27_2728_2728001_2728001049_2021-2022_3_26_2023_12_00_00_AM_0.html.gz,रूपजी का खेड़ा,rupji ka kheda
RAJASTHAN,ALWAR,BANSUR,चूला,09/10/2023,14/10/2023,29/12/2023,29/12/2023,01/04/2022,31/03/2023,4401867.0,54497.64,4456364.64,0.0,0.0,0.0,32.0,341.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12000.0,0.0,0.0,0.0,0.0,0.0,12000.0,Greater than 75%,Yes,Yes,Yes,"Yes, Some Demand",No,27_2706_2706001_2706001014_2022-2023_12_29_2023_12_00_00_AM_0.html.gz,चूला,choola
RAJASTHAN,BARAN,KISHANGANJ,घटटी,23/07/2024,28/07/2024,29/07/2024,29/07/2024,01/04/2023,31/03/2024,12398779.0,2594299.85,14993078.85,0.0,0.0,0.0,245.0,1270.0,7.0,0.0,234.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,1000.0,Greater than 75%,Yes,Yes,Mostly,"Yes, Some Demand",No,27_2731_2731004_2731004124_2022-2023_7_29_2024_12_00_00_AM_0.html.gz,घटटी,ghatti
RAJASTHAN,BARMER,SIWANA,इटवाया,06/01/2023,12/01/2023,13/01/2023,13/01/2023,01/04/2020,31/03/2022,6325024.0,2064634.93,8389658.93,6325024.0,2064634.93,8389658.93,136.0,627.0,76.0,592.0,440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Greater than 75%,Yes,Yes,Yes,"No, people get work when they want it",No,27_2707_2717019_2717008386_2021-2022_1_13_2023_12_00_00_AM_0.html.gz,इटवाया,itvaya
RAJASTHAN,ALWAR,MUNDAVAR,खरेटा,19/01/2023,24/01/2023,25/01/2023,25/01/2023,01/04/2020,31/03/2022,1219803.0,0.0,1219803.0,1277445.0,183352.0,1460797.0,16.0,91.0,7.0,40.0,270.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,6800.0,0.0,0.0,0.0,0.0,0.0,7000.0,Greater than 75%,Yes,Yes,Yes,"No, people get work when they want it",No,27_2706_2706007_2706007244_2020-2021_1_25_2023_12_00_00_AM_0.html.gz,खरेटा,khareta
RAJASTHAN,BARAN,MANGROL,भटवाडा,01/09/2019,05/09/2019,05/09/2019,05/09/2019,01/10/2018,31/03/2019,1364770.0,0.0,1364770.0,654946.0,0.0,654946.0,112.0,332.0,42.0,330.0,96.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,600.0,Greater than 75%,Yes,Yes,Yes,"Yes, Huge Demand",No Problems,27_2731_2731008_2731001025_2018-2019_9_5_2019_12_00_00_AM_0.html.gz,भटवाडा,bhatvada
RAJASTHAN,BARAN,KISHANGANJ,सीमलोद,23/02/2020,27/02/2020,27/02/2020,28/02/2020,01/04/2019,30/09/2019,5189478.0,0.0,5189478.0,5189478.0,0.0,5189478.0,18.0,890.0,7.0,30.0,167.0,0.0,0.0,450.0,0.0,0.0,100.0,0.0,7250.0,0.0,0.0,0.0,0.0,0.0,7800.0,Greater than 75%,Yes,Yes,Yes,"No, people get work when they want it",No Problems,27_2731_2731004_2731004122_2019-2020_2_27_2020_12_00_00_AM_0.html.gz,सीमलोद,seemalod
RAJASTHAN,ALWAR,NEEMRANA,माजरा,22/12/2019,25/12/2019,26/12/2019,26/12/2019,01/04/2019,30/09/2019,350915.0,0.0,350915.0,0.0,0.0,0.0,8.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Greater than 75%,Yes,Yes,Yes,"No, people get work when they want it",No,27_2706_2706008_2706008263_2019-2020_12_26_2019_12_00_00_AM_0.html.gz,माजरा,majra
RAJASTHAN,BARMER,SIWANA,कांखी,22/09/2024,27/09/2024,28/09/2024,19/10/2024,01/04/2023,31/03/2024,2218156.0,473554.17,2691710.17,2046475.0,77400.0,2123875.0,57.0,240.0,37.0,180.0,512.0,500.0,0.0,100.0,0.0,2800.0,0.0,0.0,8400.0,0.0,0.0,0.0,0.0,0.0,11800.0,Greater than 75%,Yes,Yes,Yes,"Yes, Some Demand",No,27_2707_2717019_2717008348_2023-2024_9_28_2024_12_00_00_AM_0.html.gz,कांखी,kankhi
